img_name,img_class,width,height,sky_coverage,is_used,idx,accuracy,recall,precision,iou
labelme_bfqgeggtdlpvwsw.jpg,street,1944,2592,0.07557818771274705,True,68,0.9959852430555556,0.9594202898550724,0.9865871833084948,0.9470672389127325
labelme_bftfwehzkyzhxvr.jpg,street,1200,1600,0.10652708333333333,True,69,0.9942491319444444,0.9939086294416244,0.9541910331384016,0.9486434108527132
labelme_bfwprzutuhkhfhr.jpg,street,1944,2592,0.11926317285220747,True,70,0.9946831597222222,0.9803571428571428,0.976,0.9572798605056669
labelme_bgdbewwwolxcqjs.jpg,street,1536,2048,0.21749083201090494,True,71,0.9560546875,0.8113207547169812,0.9849306811332128,0.8013732221677293
labelme_bgpmfguqdskmska.jpg,parking_lot,1920,2560,0.208502197265625,True,72,0.9935980902777778,0.9958847736625515,0.9743331655762456,0.9704260651629073
labelme_bhexcbqmkvbbypz.jpg,street,1944,2592,0.1280780845145557,True,73,0.9909939236111112,0.9584745762711865,0.9708154506437768,0.9316309719934102
labelme_biakrfeszqqvtiu.jpg,street,1536,2048,0.3380222320556641,True,74,0.9672309027777778,0.9955214331413947,0.9152941176470588,0.9115407147041593
labelme_binrsqmedycvnmn.jpg,plaza,1536,2048,0.14873631795247394,True,75,0.9679904513888888,0.9956458635703919,0.8260084286574353,0.8230353929214157
labelme_biohpdioinnseds.jpg,street,2048,1536,0.1109466552734375,True,76,0.9760199652777778,1.0,0.8191489361702128,0.8191489361702128
labelme_bizgdpqwxbtwmbc.jpg,street,1200,1600,0.1962583333333333,True,77,0.9839409722222222,0.9240851993446204,0.9947089947089947,0.9195652173913044
labelme_bjskaartbimirvr.jpg,street,1944,2592,0.09196903736727123,True,78,0.9932725694444444,0.958139534883721,0.9694117647058823,0.9300225733634312
labelme_bjtyejphwozgwkj.jpg,highway,1536,2048,0.831507682800293,True,79,0.591796875,0.5106023155977625,1.0,0.5106023155977625
labelme_blhfnavfltnhtyd.jpg,street,1536,2048,0.1590108871459961,True,80,0.9911024305555556,0.9809134287661895,0.9638312123241795,0.9460880999342538
labelme_blisynmymlmtoub.jpg,street,1536,2048,0.6429262161254883,True,81,0.9911024305555556,0.9868951612903226,0.9993194964273563,0.986232370718603
labelme_blnbllyeprijlwl.jpg,street,1944,2592,0.07252530737184372,True,82,0.9921875,0.9940209267563528,0.9072305593451568,0.9023066485753053
labelme_bmdkcsiorqshcqg.jpg,street,1536,2048,0.4396664301554362,True,83,0.9870876736111112,0.9990215264187867,0.9726125267920933,0.9716868903164406
labelme_bmfdfdebqhosmnl.jpg,street,1920,2560,0.27253316243489584,True,84,0.9691840277777778,0.8956521739130435,0.9912510936132983,0.8886274509803922
labelme_bmlchngbzrrapkw.jpg,street,2048,1536,0.08041763305664062,True,85,0.9842664930555556,0.9959568733153639,0.8388195232690124,0.8359728506787331
labelme_bnsodythhewcxov.jpg,street,2048,1536,0.20845953623453772,True,86,0.9837239583333334,0.9871663244353183,0.93896484375,0.9276410998552822
labelme_bogxbycsjewdcfl.jpg,harbor,768,1024,0.3640683492024739,True,87,0.9895833333333334,0.9861275088547816,0.9855457227138643,0.972068664533023
labelme_bpiybxizgawpmky.jpg,street,2048,1536,0.19560623168945312,True,88,0.9865451388888888,0.9768339768339769,0.9557474365893146,0.9345646437994723
labelme_bplycjocxqxqaic.jpg,street,1920,2560,0.06222574869791666,True,89,0.9934895833333334,0.9810344827586207,0.9207119741100324,0.904610492845787
labelme_bqucyufjwtiupct.jpg,street,1944,2592,0.2643765003429355,True,90,0.9901258680555556,0.9762684124386252,0.9863579991732121,0.9632620104965685
labelme_brbbncvvsdrnzqu.jpg,street,1920,2560,0.0820159912109375,True,91,0.9851345486111112,0.9808743169398907,0.8537455410225921,0.839766081871345
labelme_brolmrfjtcqtqrp.jpg,street,1920,2560,0.07745340983072918,True,92,0.994140625,0.9805555555555555,0.9463806970509383,0.9289473684210526
labelme_brrdxeoavpkqjzs.jpg,park,1944,2592,0.4257381846009247,True,93,0.9505208333333334,0.9838097647356439,0.9084326092034571,0.8950517836593785
labelme_bsjqmjicjjmurwn.jpg,street,1536,2048,0.1392510732014974,True,94,0.9324001736111112,0.5491551459293394,0.952063914780293,0.5343796711509716
labelme_bsqijdywpmqtdtj.jpg,street,1536,2048,0.0757128397623698,True,95,0.9392361111111112,0.9717912552891397,0.5606183889340928,0.5516413130504404
labelme_btggadffxhcurpi.jpg,street,1536,2048,0.12143548329671225,True,96,0.9931640625,0.9708480565371025,0.9734278122232064,0.9457831325301205
labelme_burfatorqtxrdsl.jpg,street,1200,1600,0.06190416666666668,True,97,0.9794921875,0.6724436741767764,1.0,0.6724436741767764
labelme_bvfsrewmshfxqgp.jpg,street,1920,2560,0.2317197672526041,True,98,0.9891493055555556,0.9770326136885622,0.9770326136885622,0.9550965424337674
labelme_bvprqqyemvmterx.jpg,street,1200,1600,0.16377083333333334,True,99,0.9819878472222222,0.9813457694870087,0.9143389199255121,0.8987187309334961
labelme_bwqzffqknkgrsha.jpg,harbor,1536,2048,0.4329846700032552,True,100,0.9698350694444444,0.9322075987087162,0.9986698590050546,0.9310515873015873
labelme_bwwizyzeagjgtfl.jpg,street,1920,2560,0.13584330240885414,True,101,0.9957682291666666,0.9889328063241106,0.9804075235109718,0.9697674418604652
labelme_bxdraxmyasuqonk.jpg,street,1944,2592,0.10983323966112887,True,102,0.9880642361111112,0.9587831207065751,0.9349282296650717,0.8988040478380864
labelme_bxtqfsdlfqdzahu.jpg,street,1944,2592,0.05794538751714678,True,103,0.9962022569444444,0.9907749077490775,0.9470899470899471,0.9388111888111889
labelme_bxvctltntrtinjf.jpg,street,960,1280,0.10827473958333332,True,104,0.9975043402777778,0.9891304347826086,0.9881539980256664,0.9775390625
labelme_bybbnzbluvekxkp.jpg,street,1536,2048,0.21631749471028647,True,105,0.9715711805555556,0.9415584415584416,0.9285714285714286,0.8779692594317653
labelme_bydnuiqbbbwvisw.jpg,street,600,800,0.0830625,True,106,0.9532335069444444,0.4649122807017544,0.9893333333333333,0.4625935162094763
labelme_bysfcvgcetptqxa.jpg,street,1536,2048,0.14329973856608072,True,107,0.9938151041666666,0.9947447447447447,0.9636363636363636,0.9587554269175108
labelme_byskuuwtwikgmud.jpg,street,1536,2048,0.12175941467285155,True,108,0.9731987847222222,0.9982030548068284,0.8193215339233039,0.8181148748159057
labelme_cafilpbvkubbdfi.jpg,street,1536,2048,0.3527870178222656,True,109,0.9857855902777778,1.0,0.96168470312957,0.96168470312957
labelme_cahyrkwrplyvadm.jpg,street,1920,2560,0.14507832845052082,True,110,0.9522569444444444,0.9799554565701559,0.7616849394114252,0.75
labelme_caizxbfeydcclfo.jpg,street,1536,2048,0.11485894521077472,True,111,0.9932725694444444,0.995291902071563,0.9488330341113106,0.9445933869526363
labelme_calrsncqddcdefi.jpg,street,1920,2560,0.4409151204427083,True,112,0.9810112847222222,0.9919453258481816,0.9662387066096053,0.9587166784619013
labelme_caqoztrngzoasnb.jpg,park,1920,2560,0.15237589518229167,True,113,0.9895833333333334,0.958362738179252,0.9734767025089606,0.9339752407152683
labelme_cardkrnntwxmwdg.jpg,street,1536,2048,0.1992791493733724,True,114,0.9776475694444444,0.8917890157694399,0.9957498482088646,0.8884073672806068
labelme_cccezhpwgskiqkd.jpg,street,1200,1600,0.19493177083333327,True,115,0.9782986111111112,0.9614112458654906,0.9306296691568837,0.897119341563786
labelme_cccloebfchgwgmh.jpg,street,1536,2048,0.2058261235555013,True,116,0.9935980902777778,0.9719480519480519,0.9973347547974414,0.9694300518134715
labelme_cckzohrqxfbserb.jpg,street,1920,2560,0.2361883544921875,True,117,0.9368489583333334,0.9949977262391997,0.7930409568684306,0.7898916967509025
labelme_ccsmecsscegtdcn.jpg,street,1536,2048,0.4413086573282878,True,118,0.9686414930555556,0.9899828976301002,0.9423255813953488,0.9334254780004607
labelme_cdshlzzwgbxnkns.jpg,street,1704,2272,0.1777611089069629,True,119,0.9898003472222222,0.9914582062233069,0.9530791788856305,0.9453170447934846
labelme_cekcoefmwgxcgud.jpg,street,1944,2592,0.16720766333892192,True,120,0.9918619791666666,0.9773755656108597,0.9742268041237113,0.9527410207939508
labelme_ceyqfxfveujgfcv.jpg,street,1536,2048,0.08951155344645183,True,121,0.9949001736111112,0.9987893462469734,0.947187141216992,0.9461009174311926
labelme_cfdiefghsjwrogz.jpg,street,2736,3648,0.14583894403406175,True,122,0.9890407986111112,0.9874353288987435,0.9408450704225352,0.929714683368128
labelme_cfttlweyadrwyyo.jpg,parking_lot,1536,2048,0.3643945058186849,True,123,0.9915364583333334,0.9958714243585963,0.981400755594304,0.977424023154848
labelme_cfxrpbnhguxbodz.jpg,street,960,1280,0.17590087890625,True,124,0.9976128472222222,0.992116434202547,0.9945288753799392,0.9867310012062727
labelme_cgckqygipshenhl.jpg,street,600,800,0.10495625,True,125,0.9925130208333334,0.9795501022494888,0.9513406156901688,0.9328140214216164
labelme_cgjucwjufqtlgyj.jpg,street,1944,2592,0.285735152161764,True,126,0.955078125,0.9527177959791512,0.899156711173577,0.8607467204843592
labelme_cgvfwtwagkkgwcr.jpg,street,1920,2560,0.3099672444661458,True,127,0.9958767361111112,0.9924033149171271,0.9944636678200692,0.9869505494505495
labelme_chcgztqnvhzvhxg.jpg,street,1200,1600,0.6411614583333334,True,128,0.7113715277777778,0.5502958579881657,1.0,0.5502958579881657
labelme_chklcqiwuuoounz.jpg,street,2336,3504,0.1045879073622318,True,129,0.9806857638888888,0.8643371017471737,0.9481397970687712,0.8253189401373896
labelme_chksgzmkjdkvyps.jpg,street,1944,2592,0.18773993579484835,True,130,0.9915364583333334,0.9738339021615472,0.981651376146789,0.9564245810055866
labelme_chspzssrpfebqmp.jpg,street,1536,2048,0.27231502532958984,True,131,0.9835069444444444,0.9980142970611596,0.9447368421052632,0.9429643527204503
labelme_ciqurhmqlqhlkxx.jpg,street,1536,2048,0.13443946838378906,True,132,0.9690755208333334,0.9960285941223193,0.817470664928292,0.8148148148148148
labelme_cithqzoasedbpyd.jpg,park,1944,2592,0.29404776647360664,True,133,0.9816623263888888,0.9831130690161527,0.9560871117458051,0.9406392694063926
labelme_cjrmeanjoyocftb.jpg,street,1536,2048,0.11951446533203125,True,134,0.9850260416666666,0.8988256549232159,0.9745347698334965,0.8781994704324801
labelme_clasrvwqjpyngmv.jpg,alley,2048,1536,0.06618245442708333,True,135,0.7552083333333334,0.9259259259259259,0.20646319569120286,0.203108442246556
labelme_clevpihnmwhznms.jpg,street,1536,2048,0.08241653442382812,True,136,0.9877387152777778,0.8549222797927462,0.9984871406959153,0.8538163001293662
labelme_cllouswbflyulib.jpg,street,1920,2560,0.09574910481770832,True,137,0.9889322916666666,0.920045045045045,0.9634433962264151,0.8890097932535365
labelme_cmaxqaafldasjul.jpg,street,1920,2560,0.14310017903645833,True,138,0.9074435763888888,0.9811463046757164,0.611085016439643,0.6039925719591458
labelme_cmlgfgchfkaegpd.jpg,street,1920,2560,0.32073974609375,True,139,0.9302300347222222,0.7873196913787319,0.9961799660441426,0.7849498327759198
labelme_cnbnajpyairiiuf.jpg,street,1536,2048,0.4028832117716472,True,140,0.9662543402777778,0.9957333333333334,0.9267808389178456,0.923114956736712
labelme_cnhsfdgfnqoztbp.jpg,street,1944,2592,0.11560221701468272,True,141,0.9654947916666666,0.9890210430009149,0.779379956741168,0.7726947819871337
labelme_cnqvaygyphlkvar.jpg,street,1200,1600,0.2832791666666667,True,142,0.9839409722222222,0.9969052224371373,0.9484725800515275,0.9456880733944955
labelme_cojhtjciuciuhey.jpg,street,1944,2592,0.3228940424477976,True,143,0.9702690972222222,0.9802278820375335,0.9315286624203821,0.9143482338230697
labelme_covjuspjklkfmbo.jpg,street,1920,2560,0.18868998209635413,True,144,0.98828125,0.9840455840455841,0.9557277255118982,0.9411444141689373
labelme_cpblvfbuitceazx.jpg,street,1536,2048,0.14902687072753906,True,145,0.9977213541666666,0.9928622412562456,0.9921540656205421,0.9851274787535411
labelme_cprpfnzampmxfib.jpg,street,1536,2048,0.541968027750651,True,146,0.9894748263888888,0.9864406779661017,0.9941720257234726,0.9807692307692307
labelme_cpuwvhrdqhykpsh.jpg,street,2592,1944,0.09849334609815576,True,147,0.9869791666666666,0.9638157894736842,0.9099378881987578,0.8798798798798799
labelme_cpxjhfbxfstfrtj.jpg,street,1944,2592,0.06595852861606462,True,148,0.9743923611111112,0.9800995024875622,0.7251533742331289,0.7146311970979444
labelme_cqjipzvzfbgdvif.jpg,street,1536,2048,0.31690120697021484,True,149,0.9870876736111112,0.9691106585200272,0.9902878945542838,0.9599865501008742
labelme_cqmgtyzveuldjbx.jpg,street,960,1280,0.1712255859375,True,150,0.9588758680555556,0.792803970223325,0.9659863945578231,0.7712733856366928
labelme_cqorgyskauidqfl.jpg,street,1944,2592,0.22310655133871868,True,151,0.9913194444444444,0.9753623188405797,0.98583984375,0.9618866126727013
labelme_crjcqqxpmoznjzz.jpg,street,1200,1600,0.10334375,True,152,0.9588758680555556,0.7095435684647303,0.8735632183908046,0.6434619002822202
labelme_crsryakyvuvbwfd.jpg,street,1536,2048,0.3027556737263997,True,153,0.9866536458333334,0.9756441934345217,0.9808374733853797,0.9573952199515068
labelme_csvhigmjfsunagu.jpg,street,1536,2048,0.19759368896484372,True,154,0.9401041666666666,1.0,0.7651063829787234,0.7651063829787234
labelme_ctvidrvrdjrnzgw.jpg,street,1536,2048,0.23267014821370444,True,155,0.9951171875,0.9940612151667428,0.9855072463768116,0.9797388563710041
labelme_cuhpzlstlrcyegu.jpg,street,1920,2560,0.20134297688802086,True,156,0.9952256944444444,0.9983879634605051,0.9784096893101633,0.9768664563617245
labelme_curlnnqqeufkgha.jpg,street,1920,2560,0.05556783040364583,True,157,0.9921875,1.0,0.8758620689655172,0.8758620689655172
labelme_cuxhoahxppwvdbw.jpg,street,1944,2592,0.1891196162297414,True,158,0.9730902777777778,0.878393665158371,0.9791929382093316,0.8622987229317046
labelme_cwieovzogrxaany.jpg,street,1536,2048,0.20746676127115884,True,159,0.9930555555555556,0.9891360579410243,0.978005115089514,0.9676113360323887
labelme_cwrvyqnozqwmago.jpg,street,1200,1600,0.15829739583333333,True,160,0.984375,0.9768864717878993,0.9288946347769877,0.9089184060721063
labelme_cwyzvggchetltzv.jpg,street,1944,2592,0.107485679266372,True,161,0.9888237847222222,0.9882583170254403,0.9173478655767484,0.9074573225516622
labelme_cxkamwwnmgzddiw.jpg,street,1920,2560,0.18427571614583327,True,162,0.9849175347222222,0.9325513196480938,0.9851301115241635,0.9196067090803933
labelme_cxmoadlekfjwrsa.jpg,street,1536,2048,0.4527934392293294,True,163,0.9883897569444444,0.9978728432994564,0.9773148148148149,0.9752829752829753
labelme_cyjqznaicukdsrh.jpg,street,600,800,0.2435375,True,164,0.99609375,0.9867080194949047,0.9973130317957905,0.9840919133893062
labelme_cyoibhrbgupuqbz.jpg,street,2048,1536,0.10573228200276692,True,165,0.9943576388888888,0.9959100204498977,0.9530332681017613,0.949317738791423
labelme_cyzpyixamdieprj.jpg,street,1920,2560,0.1949169921875,True,166,0.9906684027777778,0.9900332225913622,0.9633620689655172,0.9541088580576307
labelme_czdirzvswrrqbgs.jpg,street,1200,1600,0.3964515625,True,167,0.9892578125,0.9757559248161264,0.9972160356347439,0.9731051344743277
labelme_czwbmiqfppplank.jpg,street,1920,2560,0.18762858072916666,True,168,0.9782986111111112,0.9285302593659942,0.9549496147006521,0.8895637769188294
labelme_czxiqmpaelsbcmt.jpg,street,1536,2048,0.09047349294026692,True,169,0.9972873263888888,0.9764150943396226,0.9939975990396158,0.9706916764361079
labelme_dadxrcydmjmbigg.jpg,street,1536,2048,0.06789016723632812,True,170,0.9498697916666666,0.9952681388012619,0.5788990825688073,0.5773101555352241
labelme_dahiqyylgttttcr.jpg,street,1920,2560,0.16149312337239582,True,171,0.892578125,0.9599456890699253,0.6029850746268657,0.5881863560732113
labelme_dayhhimqavowjlb.jpg,street,1920,2560,0.10476033528645834,True,172,0.9967447916666666,0.9855818743563337,0.9835560123329907,0.9696048632218845
labelme_dbffqfrrhoqrnat.jpg,street,1920,2560,0.4277164713541667,True,173,0.9734157986111112,0.9941727894603496,0.9464544138929089,0.9412329095706404
labelme_dddqzpkaxzzxeom.jpg,street,1536,2048,0.14038880666097006,True,174,0.9802517361111112,1.0,0.8770270270270271,0.8770270270270271
labelme_ddggdwpymsbbyak.jpg,street,1944,2592,0.16042396992328406,True,175,0.9117838541666666,0.5192437542201216,0.8839080459770114,0.4860935524652339
labelme_ddjtwwdwppxbsmj.jpg,street,1920,2560,0.18187784830729167,True,176,0.9837239583333334,0.9917743830787309,0.9254385964912281,0.9183895538628944
labelme_ddmamlvoqvghvez.jpg,street,1536,2048,0.11066118876139323,True,177,0.8546006944444444,0.9931170108161259,0.43107127614169866,0.4297872340425532
labelme_ddridsazewunjau.jpg,street,1704,2272,0.22989661856113205,True,178,0.9563802083333334,0.8402421984163949,0.9683306494900698,0.8177697189483227
labelme_demcydesrjcajul.jpg,street,1920,2560,0.12924825032552084,True,179,0.9913194444444444,0.9425478767693589,0.9903762029746281,0.933993399339934
labelme_deuwfwlyttpepxo.jpg,street,1944,2592,0.1627911776660062,True,180,0.9866536458333334,0.9874835309617919,0.9351216469120399,0.9241676942046856
